text,label
 北京汉堡王点赞315晚会  汉堡王北京  点赞央视 315晚会  ，这是吃瓜吃到自己家身上？ 央视315晚会今晚点名汉堡王使用过期面包问题 ,1
【 中国拟修法将冒名顶替上大学行为认定为犯罪 】刑法修正案(十一)草案13日提请十三届全国人大常委会进行二次审议 根据草案，冒名顶替上大学行为拟被认定为犯罪 一些人大常委会组成人员 部门 地方和社会公众提出，社会上发生的冒名顶替上大学等事件，严重损害他人利益，破坏教育公平和社会公平正义底线，应当专门规定为犯罪 全国人大宪法和法律委员会经研究，建议采纳上述意见，将盗用 冒用他人身份，顶替他人取得的高等学历教育入学资格 公务员录用资格 就业安置待遇的行为规定为犯罪，同时规定组织 指使他人实施的，从重处罚 (记者 张蔚然 张素),1
切记，天底下没有免费的午餐[拜拜] ??,0
转发微博 ,0
【 重磅喜讯 湖北多地捧回 全国文明城市全名单  奖牌】 全国文明城市全名单  重磅喜讯 湖北多地创文成功了 全国精神文明建设表彰大会在京召开，133个城市入选第六届全国文明城市 其中，湖北省3个地级市 3个县级市和县入选全国文明城市 分别是：十堰市 鄂州市 荆门市 枝江市 竹山县 丹江口市 其中十堰市以全国第六届参评地级市综合成绩第一名的优异成绩入选经复查确认，武汉市 宜昌市 大冶市 宜都市，继续保留全国文明城市荣誉称号，至此，湖北“全国文明城市”增至10个 第六届全国文明城市名单(133个)省会城市 (2个)云南省昆明市 甘肃省兰州市 直辖市城区（12个）上海市闵行区 天津市西青区 天津市北辰区 上海市崇明区 天津市滨海新区 重庆市合川区 上海市松江区 上海市金山区 上海市青浦区 重庆市沙坪坝区 重庆市涪陵区 北京市延庆区 地级市（40个）湖北省十堰市 江苏省盐城市 浙江省金华市 浙江省衢州市 山东省济宁市 陕西省延安市 江苏省淮安市 山东省泰安市 浙江省舟山市 四川省德阳市 广东省肇庆市 江苏省连云港市 安徽省滁州市 河南省焦作市 江西省萍乡市 云南省普洱市 湖北省鄂州市 河南省漯河市 河北省廊坊市 河南省南阳市 湖北省荆门市 吉林省吉林市 广西壮族自治区桂林市 四川省自贡市 四川省眉山市 安徽省黄山市 湖南省郴州市 山西省晋城市 云南省曲靖市 河南省信阳市 安徽省宿州市 陕西省铜川市 四川省宜宾市 贵州省六盘水市 河南省商丘市 湖南省娄底市 福建省宁德市 江西省景德镇市 山西省忻州市 安徽省阜阳市 县级市和县（79个）浙江省德清县 安徽省金寨县 吉林省延吉市 山东省曲阜市 河南省林州市 江苏省邳州市 江苏省启东市 河北省大厂回族自治县 浙江省慈溪市 江苏省海安市 浙江省嘉善县 江苏省昆山市 安徽省广德市 浙江省海盐县 浙江省平湖市 浙江省安吉县 江西省宜丰县 湖北省枝江市 河南省新安县 安徽省宁国市 山东省新泰市 湖南省宁乡市 山西省静乐县 湖北省竹山县 四川省都江堰市 安徽省歙县 四川省米易县 江苏省句容市 浙江省临海市 浙江省建德市 陕西省彬州市 河南省平舆县 广东省德庆县 福建省上杭县 贵州省凯里市 山西省古县 江西省玉山县 江苏省太仓市 江苏省如东县 四川省阆中市 浙江省义乌市 陕西省吴起县 浙江省嵊州市 吉林省通化县 内蒙古自治区杭锦旗 河北省文安县 河南省柘城县 江苏省靖江市 贵州省仁怀市 山东省肥城市 山东省青州市 湖北省丹江口市 山东省昌邑市 重庆市巫溪县 云南省景洪市 黑龙江省桦南县 福建省福清市 山西省长子县 广东省仁化县 山西省沁水县 河南省汝州市 吉林省集安市 云南省石林彝族自治县 河北省遵化市 山东省诸城市 四川省江油市 云南省楚雄市 河南省兰考县 江西省芦溪县 江西省大余县 江苏省高邮市 湖南省湘潭县 广西壮族自治区北流市 青海省玉树市 云南省澄江市 福建省德化县 新疆维吾尔自治区博乐市 安徽省桐城市 河南省新县 全国文明城市是所有城市品牌中含金量最高，创建难度最大的一个 是反映城市整体文明水平的，综合性荣誉称号 是目前国内城市综合类评比中的最高荣誉，是最具价值的城市品牌 这是全民参与 众志成城的团结精神，是锲而不舍 奋勇争先的进取精神，是抓铁有痕 精益求精的务实精神 这份创文成绩单，真的很赞 ,1
 宿迁 【喜报 全国通报表扬， 宿迁蝉联“全国文明城市” 】中央文明办发布，第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单 宿迁以优异成绩被全国通报表扬，成功蝉联全国文明城市称号，实现“两连冠”  http  t cn/RJUwAD9宿迁,1
 实探315晚会曝光的南昌汉堡王 【实地探访南昌汉堡王：“内部整顿”暂停营业，去年食品安全为C级】 3 15晚会 7月16日晚，汉堡王南昌门店被央视“3 15”晚会曝光使用过期面包 篡改过期鸡肉标签，引发关注 7月17日中午，南都记者探访位于江西省南昌市被曝光的门店之一发现，该门店“内部整顿”暂停营业，该门店的上年度餐饮服务食品安全等级公示为C级 7月17日，南都记者在南昌市王府井购物中 二楼的汉堡王店看到，该店点餐取餐区域的透明卷帘已被拉下锁起，收银台上放置着饮料支架 烤架等物品，食品烹饪区域的机器上有一些包装盒，用餐区域空无一人 该店铺内部的柱子上用透明胶带贴着一张A4纸：“门店内部整顿，暂停营业 ”此外，该店内部墙面的餐饮服务食品安全监督信息公示牌上，上年度餐饮服务食品安全等级公示显示为C级 南都此前报道，今年延期至7月16日20时播出的央视的“3 15”晚会曝光，在南昌市汉堡王南昌王府井店，过期面包被重新修改保质期再销售，过期的南美风味鸡腿排同样被要求修改标签，延长保质期 据报道，有该店员工表示， “有一次发霉了，是因为面包放太久了” 南昌市汉堡王铜锣湾店店长则说：“总部也知道 对啊，人家都是从基层做起，当店长当了多少年了 ”此外，在汉堡王红谷滩天虹店，员工在制作汉堡的过程中，会少放一片西红柿，或者一片芝士 当班经理发现面包到期后，很自然地吩咐员工更换标签 员工将这批汉堡上旧的标签撕掉，换上了新的标签 第二天，这批过了保质期的面包被陆续拿出来，做成汉堡卖给了顾客 即便到了食物容易发霉变质的夏天，保质期照改不误 对此，7月16日晚，汉堡王中国官方微博回应称，汉堡王中国已经关注到央视3 15晚会提及的江西南昌汉堡王餐厅管理问题的报道 汉堡王中国对此非常重视，立即成立工作组对这些餐厅进行停业整顿调查 汉堡王中国表示，报道中提及的江西南昌汉堡王餐厅里属于同一家加盟商，这几家餐厅的行为与企业“顾客为王”的宗旨严重背离，是企业管理的失误 据汉堡王中国官网介绍，汉堡王是全球大型连锁餐饮企业，截至2018年上半年，在100多个国家及地区经营着超17000家餐厅 http  t cn/A6yjFRDO,1
转发微博 ,0
涉事企业回应 ,0
转发微博 ,0
史上最严的“新深8条”是如何制定的？政策细则怎么实施？豪宅线为什么是750万？新盘积分摇号会成为主流吗？ http  t cn/A6UfnK2y ??,1
 315晚会 【 汉堡王用过期面包做汉堡 ，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王 食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题 在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费 机地操作，就为了少放一片西红柿，或者一片芝士 随着调查的深入，记者的发现更加令人震惊 当班经理发现面包到期后，很自然地吩咐员工更换标签 员工将这批汉堡上旧的标签撕掉，换上了新的标签 第二天记者发现，这批过了保质期的面包被陆续拿出来，做成汉堡卖给了顾客 即便到了食物容易发霉变质的夏天，保质期照改不误 记者随后又对南昌市其它几家汉堡王餐厅进行了调查 在汉堡王南昌王府井店，不仅仅是过期面包被重新修改保质期再销售，过期的南美风味鸡腿排同样被要求修改标签，延长保质期 南昌市多家汉堡王餐厅的员工们已经见怪不怪 南昌市汉堡王王府井购物中 店员工  “有一次发霉了，是因为面包放太久了 ”南昌市汉堡王铜锣湾店店长：“总部也知道 对啊，人家都是从基层做起，当店长当了多少年了 ”记者查询南昌市外卖平台发现，有不少食客反映汉堡王的食材不新鲜 汉堡缺斤短两，甚至有顾客吃了食物以后拉肚子  http  t cn/A6yWnX5g,1
醉了，这好人好事做了还不如不做 东郭先生与狼，吕洞宾与狗[顶] ,0
【 鄂州  喜报 鄂州市成功入选第六届全国文明城市】中央文明办公布第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单：为全面展示文明城市创建丰硕成果，示范带动各地推进城市物质文明和精神文明协调发展，中央文明委今年评选表彰第六届全国文明城市，并对前五届全国文明城市进行复查 2020年8月以来，中央文明办按照城市自主申报 省级择优推荐 中央部委审核 媒体集中公示 组织综合测评 确定入选城市等评选办法和程序，严谨规范组织第六届全国文明城市评选工作，严格依据参评城市2018 2019 2020年三年测评总成绩排名，提出第六届全国文明城市入选城市名单，报中央文明委领导同志批准 同时，中央文明办按照城市自查 省级审核 中央把关 组织测评等复查办法和程序，认真做好前五届全国文明城市复查工作，严格依据全国文明城市复查测评成绩，提出继续保留荣誉称号的全国文明城市名单，报中央文明委领导同志批准 现将第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单公布如下 一 第六届全国文明城市入选城市名单（133个）省会城市（2个）：云南省昆明市 甘肃省兰州市 直辖市城区（12个）：上海市闵行区 天津市西青区 天津市北辰区 上海市崇明区 天津市滨海新区 重庆市合川区 上海市松江区 上海市金山区 上海市青浦区 重庆市沙坪坝区 重庆市涪陵区 北京市延庆区 地级市（40个）：湖北省十堰市 江苏省盐城市 浙江省金华市 浙江省衢州市 山东省济宁市 陕西省延安市 江苏省淮安市 山东省泰安市 浙江省舟山市 四川省德阳市 广东省肇庆市 江苏省连云港市 安徽省滁州市 河南省焦作市 江西省萍乡市 云南省普洱市 湖北省鄂州市 河南省漯河市 河北省廊坊市 河南省南阳市 湖北省荆门市 吉林省吉林市 广西壮族自治区桂林市 四川省自贡市 四川省眉山市 安徽省黄山市 湖南省郴州市 山西省晋城市 云南省曲靖市 河南省信阳市 安徽省宿州市 陕西省铜川市 四川省宜宾市 贵州省六盘水市 河南省商丘市 湖南省娄底市 福建省宁德市 江西省景德镇市 山西省忻州市 安徽省阜阳市 县级市和县（79个）：浙江省德清县 安徽省金寨县 吉林省延吉市 山东省曲阜市 河南省林州市 江苏省邳州市 江苏省启东市 河北省大厂回族自治县 浙江省慈溪市 江苏省海安市 浙江省嘉善县 江苏省昆山市 安徽省广德市 浙江省海盐县 浙江省平湖市 浙江省安吉县 江西省宜丰县 湖北省枝江市 河南省新安县 安徽省宁国市 山东省新泰市 湖南省宁乡市 山西省静乐县 湖北省竹山县 四川省都江堰市 安徽省歙县 四川省米易县 江苏省句容市 浙江省临海市 浙江省建德市 陕西省彬州市 河南省平舆县 广东省德庆县 福建省上杭县 贵州省凯里市 山西省古县 江西省玉山县 江苏省太仓市 江苏省如东县 四川省阆中市 浙江省义乌市 陕西省吴起县 浙江省嵊州市 吉林省通化县 内蒙古自治区杭锦旗 河北省文安县 河南省柘城县 江苏省靖江市 贵州省仁怀市 山东省肥城市 山东省青州市 湖北省丹江口市 山东省昌邑市 重庆市巫溪县 云南省景洪市 黑龙江省桦南县 福建省福清市 山西省长子县 广东省仁化县 山西省沁水县 河南省汝州市 吉林省集安市 云南省石林彝族自治县 河北省遵化市 山东省诸城市 四川省江油市 云南省楚雄市 河南省兰考县 江西省芦溪县 江西省大余县 江苏省高邮市 湖南省湘潭县 广西壮族自治区北流市 青海省玉树市 云南省澄江市 福建省德化县 新疆维吾尔自治区博乐市 安徽省桐城市 河南省新县 二 复查确认保留荣誉称号的前五届全国文明城市名单（151个）省会（首府） 副省级城市（24个）：山东省济南市 浙江省宁波市 江苏省南京市 广东省广州市 浙江省杭州市 山东省青岛市 福建省厦门市 湖北省武汉市 河北省石家庄市 广东省深圳市 湖南省长沙市 江西省南昌市 贵州省贵阳市 四川省成都市 辽宁省沈阳市 海南省海口市 青海省西宁市 宁夏回族自治区银川市 安徽省合肥市 辽宁省大连市 河南省郑州市 黑龙江省哈尔滨市 福建省福州市 吉林省长春市 直辖市城区（16个）：上海市嘉定区 上海市徐汇区 上海市静安区 上海市奉贤区 上海市浦东新区 上海市长宁区 重庆市渝北区 天津市和平区 重庆市南岸区 天津市河西区 重庆市江北区 北京市海淀区 北京市西城区 北京市东城区 北京市通州区 北京市朝阳区 地级市（64个）：浙江省湖州市 江苏省宿迁市 江苏省徐州市 江苏省泰州市 四川省遂宁市 四川省绵阳市 河南省许昌市 浙江省丽水市 江苏省常州市 辽宁省鞍山市 浙江省台州市 江苏省扬州市 江西省赣州市 河南省濮阳市 河南省驻马店市 安徽省宣城市 贵州省遵义市 四川省泸州市 山东省日照市 江西省吉安市 江苏省苏州市 湖南省湘潭市 湖南省常德市 宁夏回族自治区石嘴山市 河北省唐山市 山西省长治市 山东省威海市 陕西省咸阳市 福建省龙岩市 湖南省株洲市 湖北省宜昌市 安徽省芜湖市 安徽省蚌埠市 安徽省安庆市 福建省三明市 河南省洛阳市 湖南省岳阳市 甘肃省嘉峪关市 四川省广安市 山东省淄博市 江苏省镇江市 内蒙古自治区鄂尔多斯市 河南省新乡市 安徽省淮北市 安徽省铜陵市 广东省佛山市 浙江省绍兴市 山东省烟台市 河北省秦皇岛市 山东省潍坊市 山东省东营市 辽宁省盘锦市 广东省中山市 江苏省南通市 福建省莆田市 广东省东莞市 福建省漳州市 浙江省嘉兴市 安徽省马鞍山市 甘肃省金昌市 山东省临沂市 广东省珠海市 浙江省温州市 广东省惠州市 县级市和县（47个）：山东省胶州市 安徽省当涂县 江苏省江阴市 江苏省张家港市 江苏省常熟市 吉林省梅河口市 河北省迁安市 云南省安宁市 浙江省桐庐县 江西省南昌县 江苏省如皋市 浙江省诸暨市 江苏省溧阳市 广东省四会市 山东省寿光市 山东省莱州市 山东省荣成市 湖南省韶山市 河北省正定县 河南省巩义市 浙江省长兴县 安徽省天长市 江苏省宜兴市 河南省永城市 广东省龙门县 山东省龙口市 云南省腾冲市 山东省乳山市 河南省长垣市 湖北省大冶市 内蒙古自治区鄂托克前旗 福建省沙县 内蒙古自治区准格尔旗 河南省济源市 陕西省志丹县 浙江省瑞安市 陕西省凤县 浙江省余姚市 海南省琼海市 吉林省敦化市 河南省西峡县 湖北省宜都市 新疆维吾尔自治区库尔勒市 广东省博罗县 福建省石狮市 福建省武平县 江苏省丹阳市 三 对复查测评成绩排名靠前的33个全国文明城市（区）通报表扬省会 副省级城市（10个）：山东省济南市 浙江省宁波市 江苏省南京市 广东省广州市 浙江省杭州市 山东省青岛市 福建省厦门市 湖北省武汉市 河北省石家庄市 广东省深圳市 直辖市城区（3个）：上海市嘉定区 上海市徐汇区 上海市静安区 地级市（10个）：浙江省湖州市 江苏省宿迁市 江苏省徐州市 江苏省泰州市 四川省遂宁市 四川省绵阳市 河南省许昌市 浙江省丽水市 江苏省常州市 辽宁省鞍山市 县级市和县（10个）：山东省胶州市 安徽省当涂县 江苏省江阴市 江苏省张家港市 江苏省常熟市 吉林省梅河口市 河北省迁安市 云南省安宁市 浙江省桐庐县 江西省南昌县 （中国文明网） 鄂州[地点] ,1
“房子是用来住的，不是用来炒的 ”就算政策再怎么限制，在经济下行压力下，能稳稳保值的也只有房产了…希望深圳不要变成第二个香港吧，年轻人没有希望是很可怕的事情 也希望几年后我买得起房吧…（也许赶不上房价上涨的速度）[笑cry] 深圳调整商品住房限购年限  ??,0
那现在的话我们是可以安 一些   IT互联网之家 衣食住行各方面都涉及了，事关人民健康，各部门必须严查  ,0
【恭喜  湖北全国文明城市增至10个  】刚刚，传来好消息：第六届全国文明城市名单发布啦  湖北 3个地级市 3个县级市和县当选全国文明城市 分别是：湖北省十堰市 鄂州市 荆门市，湖北省枝江市 竹山县 丹江口市 经复查确认，武汉市 宜昌市 大冶市 宜都市继续保留全国文明城市荣誉称号 至此，湖北“全国文明城市”增至10个 （中国文明网）,1
md食品安全上点 吧 ,0
转发微博 ,0
【大冶蝉联“全国文明城市”荣誉称号】 10日，中央文明办公布第六届全国文明城市入选城市名单和复查确认保留荣誉称号的往届全国文明城市名单，大冶市蝉联“全国文明城市”荣誉称号 133个城市入选第六届全国文明城市，其中湖北省有十堰市 鄂州市 荆门市3个地级市，枝江市 竹山县 丹江口市3个县级市入选；经复查确认，武汉市 宜昌市 大冶市 宜都市保留全国文明城市荣誉称号 ,1
我参与了 财经网 发起的投票【你平时吃哪家快餐最多？】，我投给了“乡村基”这个选项，你也快来表态吧~ ,0
今年吃的几次汉堡王难吃不说还肚子疼……[拜拜]薯条王再见  愚人__快樂 以后不敢吃了 ,0
 湖北6地当选全国文明城市 【恭喜 湖北全国文明城市增至10个 】第六届全国文明城市名单发布，十堰 鄂州 荆门 枝江 竹山 丹江口等湖北6地当选全国文明城市 经复查确认，武汉市 宜昌市 大冶市 宜都市继续保留全国文明城市荣誉称号 至此，湖北全国文明城市增至10个：武汉 宜昌 大冶 宜都 十堰 鄂州 荆门 枝江 竹山 丹江口 http  t cn/A6GJQLg7 http  t cn/R2Wx86P黄冈,1
 武汉蝉联全国文明城市  武汉青和居社区获全国文明单位 【全国精神文明建设表彰大会在京举行，赴京参会领奖的社区书记桂小妹：“荣誉属于所有青和居人”】 20日，全国精神文明建设表彰大会在北京举行 中共中央总书记 国家主席 中央军委主席习近平亲切会见参加大会的新一届全国文明城市 文明村镇 文明单位 文明家庭 文明校园以及未成年人思想道德建设工作先进代表，向他们表示诚挚问候和热烈祝贺，并与全体参会人员合影留念 武汉市青山区工人村街道青和居社区作为此次获评全国文明单位，由青和居社区书记桂小妹参会领奖 桂小妹表示，“荣誉属于所有青和居人 荣誉的背后更多了一份责任，下一步我们将继续做实做优 ‘五大服务载体’，用 用情服务好居民，让居民的幸福感 获得感 安全感更多 ”http  t cn/A6GYdFyP（长江日报）,1
 315在行动 【 汉堡王道歉  刚刚被 315晚会 点名，官方回应：全力配合调查，严肃处理并引以为戒 】今天，央视 315晚会 曝光 汉堡王用过期面包做汉堡 ，随意修改鸡腿排保质期 对此，“汉堡王中国”官方微博回应称：已立即成立工作组并对相关餐厅进行停业整顿调查，报道中提及的江西南昌餐厅，与“顾客为王”的企业宗旨严重背离，辜负了广大消费者对汉堡王的信任，对此汉堡王表示深深的歉意，将全力配合政府部门进行调查，并对该事件进行严肃处理并引以为戒 via 央视财经,1
[笑cry][笑cry][笑cry][笑cry] ,0
 司机为救婴儿连闯红灯家属拒绝作证 这家人的人品，真是 刷新了下限 还是曝光出来吧，为后面的人避避雷，免得再有人被这家人坑了  ??,0
 兰州市成功创建全国文明城市 【文明做底色 幸福一座城 兰州市成功创建全国文明城市[赞啊][赞][赞]】中央文明办公布第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单党的十八大以来，全国各地坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平总书记关于加强社会主义精神文明建设的重要指示精神，增强“四个意识”，坚定“四个自信”，做到“两个维护”，大力培育和践行社会主义核 价值观，着力培养担当民族复兴大任的时代新人，着力弘扬共筑美好生活梦想的时代新风，不断提升市民文明素质 城市文明程度 城市文化品位 群众生活质量，不断提高城市治理能力和治理水平，努力建设崇德向善 文化厚重 和谐宜居 人民满意的文明城市，涌现出一批工作基础扎实 创建成效突出 群众满意认可 在全国具有示范作用的先进典型 为全面展示文明城市创建丰硕成果，示范带动各地推进城市物质文明和精神文明协调发展，中央文明委今年评选表彰第六届全国文明城市，并对前五届全国文明城市进行复查 2020年8月以来，中央文明办按照城市自主申报 省级择优推荐 中央部委审核 媒体集中公示 组织综合测评 确定入选城市等评选办法和程序，严谨规范组织第六届全国文明城市评选工作，严格依据参评城市2018 2019 2020年三年测评总成绩排名，提出第六届全国文明城市入选城市名单，报中央文明委领导同志批准 同时，中央文明办按照城市自查 省级审核 中央把关 组织测评等复查办法和程序，认真做好前五届全国文明城市复查工作，严格依据全国文明城市复查测评成绩，提出继续保留荣誉称号的全国文明城市名单，报中央文明委领导同志批准 现将第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单公布如下 一 第六届全国文明城市入选城市名单(133个)省会城市(2个)：云南省昆明市 甘肃省兰州市 直辖市城区(12个)：上海市闵行区 天津市西青区 天津市北辰区 上海市崇明区 天津市滨海新区 重庆市合川区 上海市松江区 上海市金山区 上海市青浦区 重庆市沙坪坝区 重庆市涪陵区 北京市延庆区 地级市(40个)：湖北省十堰市 江苏省盐城市 浙江省金华市 浙江省衢州市 山东省济宁市 陕西省延安市 江苏省淮安市 山东省泰安市 浙江省舟山市 四川省德阳市 广东省肇庆市 江苏省连云港市 安徽省滁州市 河南省焦作市 江西省萍乡市 云南省普洱市 湖北省鄂州市 河南省漯河市 河北省廊坊市 河南省南阳市 湖北省荆门市 吉林省吉林市 广西壮族自治区桂林市 四川省自贡市 四川省眉山市 安徽省黄山市 湖南省郴州市 山西省晋城市 云南省曲靖市 河南省信阳市 安徽省宿州市 陕西省铜川市 四川省宜宾市 贵州省六盘水市 河南省商丘市 湖南省娄底市 福建省宁德市 江西省景德镇市 山西省忻州市 安徽省阜阳市 县级市和县(79个)：浙江省德清县 安徽省金寨县 吉林省延吉市 山东省曲阜市 河南省林州市 江苏省邳州市 江苏省启东市 河北省大厂回族自治县 浙江省慈溪市 江苏省海安市 浙江省嘉善县 江苏省昆山市 安徽省广德市 浙江省海盐县 浙江省平湖市 浙江省安吉县 江西省宜丰县 湖北省枝江市 河南省新安县 安徽省宁国市 山东省新泰市 湖南省宁乡市 山西省静乐县 湖北省竹山县 四川省都江堰市 安徽省歙县 四川省米易县 江苏省句容市 浙江省临海市 浙江省建德市 陕西省彬州市 河南省平舆县 广东省德庆县 福建省上杭县 贵州省凯里市 山西省古县 江西省玉山县 江苏省太仓市 江苏省如东县 四川省阆中市 浙江省义乌市 陕西省吴起县 浙江省嵊州市 吉林省通化县 内蒙古自治区杭锦旗 河北省文安县 河南省柘城县 江苏省靖江市 贵州省仁怀市 山东省肥城市 山东省青州市 湖北省丹江口市 山东省昌邑市 重庆市巫溪县 云南省景洪市 黑龙江省桦南县 福建省福清市 山西省长子县 广东省仁化县 山西省沁水县 河南省汝州市 吉林省集安市 云南省石林彝族自治县 河北省遵化市 山东省诸城市 四川省江油市 云南省楚雄市 河南省兰考县 江西省芦溪县 江西省大余县 江苏省高邮市 湖南省湘潭县 广西壮族自治区北流市 青海省玉树市 云南省澄江市 福建省德化县 新疆维吾尔自治区博乐市 安徽省桐城市 河南省新县 二 复查确认保留荣誉称号的前五届全国文明城市名单(151个)省会(首府) 副省级城市(24个)：山东省济南市 浙江省宁波市 江苏省南京市 广东省广州市 浙江省杭州市 山东省青岛市 福建省厦门市 湖北省武汉市 河北省石家庄市 广东省深圳市 湖南省长沙市 江西省南昌市 贵州省贵阳市 四川省成都市 辽宁省沈阳市 海南省海口市 青海省西宁市 宁夏回族自治区银川市 安徽省合肥市 辽宁省大连市 河南省郑州市 黑龙江省哈尔滨市 福建省福州市 吉林省长春市 直辖市城区(16个)：上海市嘉定区 上海市徐汇区 上海市静安区 上海市奉贤区 上海市浦东新区 上海市长宁区 重庆市渝北区 天津市和平区 重庆市南岸区 天津市河西区 重庆市江北区 北京市海淀区 北京市西城区 北京市东城区 北京市通州区 北京市朝阳区 地级市(64个)：浙江省湖州市 江苏省宿迁市 江苏省徐州市 江苏省泰州市 四川省遂宁市 四川省绵阳市 河南省许昌市 浙江省丽水市 江苏省常州市 辽宁省鞍山市 浙江省台州市 江苏省扬州市 江西省赣州市 河南省濮阳市 河南省驻马店市 安徽省宣城市 贵州省遵义市 四川省泸州市 山东省日照市 江西省吉安市 江苏省苏州市 湖南省湘潭市 湖南省常德市 宁夏回族自治区石嘴山市 河北省唐山市 山西省长治市 山东省威海市 陕西省咸阳市 福建省龙岩市 湖南省株洲市 湖北省宜昌市 安徽省芜湖市 安徽省蚌埠市 安徽省安庆市 福建省三明市 河南省洛阳市 湖南省岳阳市 甘肃省嘉峪关市 四川省广安市 山东省淄博市 江苏省镇江市 内蒙古自治区鄂尔多斯市 河南省新乡市 安徽省淮北市 安徽省铜陵市 广东省佛山市 浙江省绍兴市 山东省烟台市 河北省秦皇岛市 山东省潍坊市 山东省东营市 辽宁省盘锦市 广东省中山市 江苏省南通市 福建省莆田市 广东省东莞市 福建省漳州市 浙江省嘉兴市 安徽省马鞍山市 甘肃省金昌市 山东省临沂市 广东省珠海市 浙江省温州市 广东省惠州市 县级市和县(47个)：山东省胶州市 安徽省当涂县 江苏省江阴市 江苏省张家港市 江苏省常熟市 吉林省梅河口市 河北省迁安市 云南省安宁市 浙江省桐庐县 江西省南昌县 江苏省如皋市 浙江省诸暨市 江苏省溧阳市 广东省四会市 山东省寿光市 山东省莱州市 山东省荣成市 湖南省韶山市 河北省正定县 河南省巩义市 浙江省长兴县 安徽省天长市 江苏省宜兴市 河南省永城市 广东省龙门县 山东省龙口市 云南省腾冲市 山东省乳山市 河南省长垣市 湖北省大冶市 内蒙古自治区鄂托克前旗 福建省沙县 内蒙古自治区准格尔旗 河南省济源市 陕西省志丹县 浙江省瑞安市 陕西省凤县 浙江省余姚市 海南省琼海市 吉林省敦化市 河南省西峡县 湖北省宜都市 新疆维吾尔自治区库尔勒市 广东省博罗县 福建省石狮市 福建省武平县 江苏省丹阳市 三 对复查测评成绩排名靠前的33个全国文明城市(区)通报表扬省会 副省级城市(10个)：山东省济南市 浙江省宁波市 江苏省南京市 广东省广州市 浙江省杭州市 山东省青岛市 福建省厦门市 湖北省武汉市 河北省石家庄市 广东省深圳市 直辖市城区(3个)：上海市嘉定区 上海市徐汇区 上海市静安区 地级市(10个)：浙江省湖州市 江苏省宿迁市 江苏省徐州市 江苏省泰州市 四川省遂宁市 四川省绵阳市 河南省许昌市 浙江省丽水市 江苏省常州市 辽宁省鞍山市 县级市和县(10个)：山东省胶州市 安徽省当涂县 江苏省江阴市 江苏省张家港市 江苏省常熟市 吉林省梅河口市 河北省迁安市 云南省安宁市 浙江省桐庐县 江西省南昌县 （中国文明网）,1
这个业委会好厉害，爱了爱了  ,0
新版未成年人保护法诞生，让我们为法律顺应民声的“加速更新”点赞  ,1
 北京检查汉堡王门店 【 北京西城海淀市场监管局检查汉堡王 】昨晚央视的 315晚会 ，对“汉堡王”偷工减料 用早已该被丢弃的过期面包制作汉堡的行为进行曝光 今天上午，西城 海淀等多区市场监管局对本市辖区范围内的汉堡王门店进行“全要素”检查 上午10点，西城 海淀市场监管局分别前往位于西直门的凯德MALL和海淀万柳华联购物中 进行检查 海淀市场监管局海淀街道市场监管所的执法人员来到位于巴沟的北京华联万柳购物中 ，对面包上的日期标签 食品出库解冻记录 食品到期是否立刻丢弃等一系列情况进行检查 北京日报客户端 | 记者 张楠http  t cn/A6yjxkRQ,1
这家长没良  ,0
转发微博 ,0
  Span_Ishisaka 滴滴这操作可以  黄瓜爆弹P-typ283  作证会缺块肉吗  tinyfool   tombkeeper  做好事即便不图好报，但总归不该有恶报 监控录像用于这种场合，也算是科技向善了   来去之间  转发微博 ,0
【 杭州通过全国文明城市复核  全国通报表扬 】现将第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单公布如下 对复查测评成绩排名靠前的33个全国文明城市（区）通报表扬：省会 副省级城市（10个）：山东省济南市 浙江省宁波市 江苏省南京市 广东省广州市 浙江省杭州市 山东省青岛市 福建省厦门市 湖北省武汉市 河北省石家庄市 广东省深圳市 对此你想说？,1
[话筒][话筒][话筒]  龙江检察 【冒名顶替上大学拟写入刑法】 ,0
