label,text
0,@百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??
0,@李鑫一Rex 一个赛季结束了，湖人总冠军！！湖人总冠军！湖人总冠军！！????? ??
0,@詹姆斯吧官方微博 去年常规赛，詹姆斯因腹股沟严重受伤而不得不缺席数月时间，直接导致他近10年来首次缺席季后赛。当时外界充斥着詹姆斯过气了，国王老去了的声音。今年詹姆斯率队夺冠后，他说了一句：“我也想拿回对我那该死的尊重。”夺冠是对詹姆斯所付出的努力的最好嘉奖。他将这一年多以来，所遭受的所有质疑统统击碎。过去一年里，字母哥在与湖人的比赛中为自己戴上了皇冠，他喊道：“（皇冠）这玩意儿，特么现在归我了！”伦纳德在他的球鞋广告中，也出现了皇冠细节。其中还有路标“小卡城”，最后的广告标语为“这是他的城市”。湖人更
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@毒舌扒爷 #乘风破浪 假唱# 《乘风破浪的姐姐》成团之夜被质疑假唱，网友评论：嘉宾真唱，姐姐假唱，国内第一档[思考][思考] ??
1,@吉良先生 #乘风破浪的姐姐成团之夜#，@蔡徐坤 作为见证官带来了改编版《情人》。今晚的舞台是他携手法国艺术家Mathieu Le Sourd创作的，利用沉浸式声光装置，打造了艺术、音乐与科技相结合的LIVE。每次舞台都不一样，这一次依然迷人、性感又帅气，真的非常认真了。#蔡徐坤成团夜见证官# #蔡徐坤[超话]# ??
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@上海生活播报 #警方取消救婴儿闯红灯司机处罚#【东莞一司机为救婴儿连闯3红灯，家属却拒绝作证 官方：已取消对司机的处罚】12月14日，广东东莞，网约车司机艾先生为救患儿连闯红灯，将被扣18分罚款600元。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证。据中国警方在线微博消息，经过核实，警察蜀黍已经取消了对司机艾师傅的处罚。我们不能让好人做了好事之后，还寒了心！[中国赞] http://t.cn/A6q5g4XJ （via.中国警方在线）#上海[地点]# #上海热点关注#
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@法师Holee #3人伪造老干妈印章与腾讯签合同# 鹅鹅鹅，南山必胜客，惨遭滑铁卢，不要笑腾讯，除非忍不住......鹅厂这波广告用心到让人心疼！其实么，塞翁失马，焉知非福。通过轮番几波热搜，我感觉鹅厂的风评已然发生了微妙变化。虽然承受了不少既定损失，却可能收获更多预期利益，比如，冲这份敬业和诚意，法师我相信接下来会有不少品牌方愿意与腾讯合作，没准儿就有老干妈。这里面涉及一些法律知识，简单说下：1.财产保全——鹅厂肯花大价钱对老干妈一千多万的资产做保全，可以说明一定问题，那就是鹅厂内心深信和他签合同的是
1, 
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@新浪科技 【丰巢收费持续发酵：#全国多城小区发声拒绝丰巢#】#丰巢快递柜超12小时将收费#引发的舆论热点仍在持续发酵。媒体记者注意到，除“包邮区”长三角以外，国内越来越多的地区出现部分小区“拒绝”丰巢的案例。http://t.cn/A6AmpC2m ??
1, 
1, 
1, 
0,@全世界最美丽的人啊 #王勉的脱口秀冠军之路#再来一波，音乐才子脱口秀冠军王勉的合集来啦~ 先码后看~#脱口秀大会冠军王勉#  http://t.cn/A64egQLS ??
1, 
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1, 
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
0, 
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@篮球大图 霍华德的球迷们来看看吧，光看这个画面我就有点绷不住了。#湖人总冠军#  http://t.cn/A6baM4kc ??
1, 
0,@百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO
1, 
0, 
0,@新浪科技 【#上海首个停用丰巢小区自建快递架#】5月19日，上海首个停用丰巢小区重启快递柜并即将启用自建的小区快递驿站。根据消保委建议，该小区设免费快递架作为丰巢快递柜和菜鸟驿站的补充。小区自建快递柜，每天7:00-21:00不限时间免费代管，专人看管。快递员将快递放置在驿站需经业主同意。 http://t.cn/A62zpZ95
0,@黄梅检察 【冒名顶替上大学拟写入刑法】一些地方出现的教育招考冒名顶替事件引起全社会关注，13日提请全国人大常委会会议审议的刑法修正案（十一）草案二审稿对此作出规定：盗用、冒用他人身份，顶替他人取得的高等学历教育入学资格、公务员录用资格、就业安置待遇的，处三年以下有期徒刑、拘役或者管制，并处罚金。组织、指使他人实施前款行为的，依照前款的规定从重处罚。http://t.cn/A6boxdJs http://t.cn/R2Wx8oD
0,@电商报 【#天猫双十一总交易额4982亿元#】2020天猫双11全球狂欢季总成交额4982亿人民币，约合美金741亿元。#2020天猫双11狂欢节# #双十一总成交额4982亿# http://t.cn/A6GX35GE ??
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1, 
0,@看看新闻KNEWS 【网约车司机为救婴儿连闯三红灯 事后家属却拒绝作证】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视）http://t.cn/A6q5PbPP
0,@篮球君 为什么人们在讨论詹姆斯和科比能进入NBA总统山的时候，总会跳过石佛邓肯，难道邓肯所取得的成就比他俩差吗？在这里先声明一点是并不是不赞同科比和詹姆斯进入总统山，只是惋惜一下邓肯而已，毕竟邓肯也是拿过5冠的球员。好像NBA进入新世纪，除了科比和詹姆斯外，邓肯所取得的成就也应该旗鼓相当，起码可以讨论一下吧，现在可好基本是跳过了，遗忘了？实在不明白!#NBA吐槽大会# 湖人总冠军#
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
0,@新浪综艺 #姐姐鼓秀# 姐姐直播，《乘风破浪的姐姐》成团之夜，姐姐们《鼓秀》超燃！#阿朵鼓秀 春晚水准# http://t.cn/A64fawOW ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@三联生活周刊 【#上海首家因超时收费停用小区致信丰巢#：不合理，你们单柜利润率超2倍】5月10日，上海首家因丰巢超时收费而停用的小区发出致丰巢的公开信。信中提到，根据该小区业主的反馈及民意调研数据统计结果，要求撤快递柜和停用快递柜总共占到84%。公开信中对丰巢强调已提供五年免费服务仍亏损运营的说法，并不认同。http://t.cn/A6AQRdLD
0,@吃瓜姐妹bot #宁静团获第一个成团名额##乘风破浪的姐姐成团之夜# 第一个成团名额属于宁静团！目前两个团的姐姐排名中，宁静团孟佳第一，李斯丹妮团万茜第一！ ?姐姐们冲鸭！！！[打call][打call][打call] ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@NBA #湖人总冠军# 【湖人夺冠捧杯合影】坎坷的NBA2019-20赛季终于在今天正式落幕！洛杉矶湖人，在新王詹姆斯和浓眉的带领下时隔十年夺得了他们队史的第17次总冠军！球迷们等待了一个赛季，终于可以大声地喊出那句起源于至暗时刻的五个大字——湖人总冠军！这一刻，紫金王朝历史的无上荣光，科比的曼巴精神，从LA斯台普斯球馆来到奥兰多的园区场馆，与场上欢呼的湖人众将遥相呼应！十年时光，从24到23，不变的是那份紫金精神！#NBA总决赛#  http://t.cn/A6baf1a7
1, 
0,@央视新闻 【#警方通报3人伪造老干妈印章签合同#：已刑拘】今天，贵阳公安双龙分局发布通报：犯罪嫌疑人曹某（男，36岁）、刘某利（女，40岁）、郑某君（女，37岁）伪造老干妈公司印章，冒充该公司市场经营部经理，与腾讯公司签订合作协议。目前3人已被刑拘。案件正在办理中。 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
0,@洛杉矶湖人 任务完成！2020年NBA总冠军：洛 杉 矶 湖 人湖！人！总！冠！军！?#湖人总冠军# #洛忆不绝# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??
0,@周玲安BettyZ 恭喜#湖人##湖人总冠军# ? 10年磨一剑。曼巴精神永传承[心]波普说此刻已经无法表达我的激动！ http://t.cn/RJLUx92 http://t.cn/A6baJjir ??
0,@中尾巴哪吒 #王霏霏[超话]# 十年前 我是miss a的fei现在 我是乘风破浪的王霏霏三横一竖王 细雨霏霏的霏#乘风破浪的姐姐成团之夜# [心]#王霏霏乘风破浪的姐姐# http://t.cn/A64fpAQb ??
0, 
0,@澎湃新闻 #闯红灯送患儿网约车内监控曝光# 【滴滴司机闯红灯送患儿，车内监控曝光：乘客喊“快点快点”】12月14日，广东东莞。滴滴司机闯红灯送患儿车内监控画面曝光。乘客有3成人1小孩，后座乘客照看小孩。司机称，不后悔将他们送医。（素材来源：东莞公安）#警方取消救婴儿闯红灯司机处罚# http://t.cn/A6qtyGYU http://t.cn/A6qtyGHJ
0, 
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@手机中国联盟官博 【每日精选#我国首次对碰瓷作出明确界定#】两高一部联合印发《指导意见》，首次对“碰瓷”行为作出准确界定：指行为人通过故意制造或者编造其被害假象，采取诈骗、敲诈勒索等方式非法索取财物的行为。《指导意见》明确了惩治“碰瓷”的法律适用及定罪量刑等问题。http://t.cn/A6bNxeKD ??
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@娱乐剧焦点 #3人伪造老干妈印章与腾讯签合同# 腾讯发文：今天中午的辣椒酱突然不香了干妈你咋了？[允悲][允悲][允悲][允悲][允悲] ???
0,@洛杉矶湖人 任务完成！2020年NBA总冠军：洛 杉 矶 湖 人湖！人！总！冠！军！?#湖人总冠军# #洛忆不绝# ??
1, 
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1,@信昊接收中 #黄明昊[超话]# · #黄明昊拉链机车裤#暗夜西装内搭纯白衬衣，金属拉链机车裤前卫朋克个性十足，眼神坚毅自带酷感，今晚和@jjjustin0219 一起助力#乘风破浪的姐姐#成团之夜！[haha][haha] ??
0,@Kkyyyo #乘风破浪的姐姐成团之夜#姐姐们冲呀 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@NBA #NBA总决赛#【湖人球员拥抱庆祝】第十七冠终到来！终场哨音响起的一瞬间，湖人球员纷纷冲进场内拥抱庆祝！在这个跌宕起伏的赛季，经历一波三折的旅程，湖人终于再次夺下总冠军！#NBA花絮# #湖人总冠军#  http://t.cn/A6baV9bM ??
0,@乘风破浪的姐姐 【#乘风破浪的姐姐#成团之夜】听过了姐姐们的《情人》，再来听听原唱@蔡徐坤 不一样的风格，不一样的感受，光影之间，夜色撩人，每一句都唱到心里，让人“小鹿乱撞”~  [可怜] http://t.cn/A64fIxN4 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@新京报我们视频 【#上海首个停用丰巢小区自建快递架#】5月19日，上海首个停用丰巢小区重启快递柜并即将启用自建的小区快递驿站。根据消保委建议，该小区设免费快递架作为丰巢快递柜和菜鸟驿站的补充。小区自建快递柜，每天7:00-21:00不限时间免费代管，专人看管。快递员将快递放置在驿站需经业主同意。http://t.cn/A62zpZ95
0,@红星新闻 【#司机为救婴儿连闯红灯家属拒绝作证# 】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视）http://t.cn/A6q5PbPP
0,@红星新闻 【#司机为救婴儿连闯红灯家属拒绝作证# 】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视）http://t.cn/A6q5PbPP
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1, 
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
0,@洛杉矶湖人 任务完成！2020年NBA总冠军：洛 杉 矶 湖 人湖！人！总！冠！军！?#湖人总冠军# #洛忆不绝# ??
1, 
1,@青岛早报 【刚刚，第六届全国文明城市入选名单重磅发布！青岛确认保留荣誉称号】中央文明办公布第六届全国文明城市入选城市名单和复查确认保留荣誉称号的前五届全国文明城市名单党的十八大以来，全国各地坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平总书记关于加强社会主义精神文明建设的重要指示精神，增强“四个意识”，坚定“四个自信”，做到“两个维护”，大力培育和践行社会主义核心价值观，着力培养担当民族复兴大任的时代新人，着力弘扬共筑美好生活梦想的时代新风，不断提升市民文明素质、城市文明程度、城市文化
0,@芒果影视站 #乘风破浪的姐姐成团之夜##宁静 我拿第一不想成团#太霸气了！！ ??
1,@人生奇妙物语 腾讯当初还给老干妈画漫画了[吃瓜]大家感受下[吃瓜]#3人伪造老干妈印章与腾讯签合同# ??
1,@北仑头条 【#司机为救婴儿连闯红灯家属拒绝作证# [裂开][裂开][裂开]】（via网络）#小视频星辰计划##生活百科# http://t.cn/Evk4evd http://t.cn/A6q50OjF ??
0,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO
1, 
1,@澎湃新闻 #老干妈回应是否知晓腾讯广告推广#【老干妈公司相关负责人回应澎湃：暂不清楚腾讯是否会撤诉】7月1日下午，贵阳老干妈公司相关负责人回应澎湃表示，他们也正在看警方通报，具体情况记者需要向警方了解。对于腾讯方面是否会撤诉，该负责人表示，暂时还不清楚。对于之前有没有注意到腾讯的广告推广事宜，上述负责人称，“我们正在核实当中。”据警方通报，初步查明，#3人伪造老干妈印章与腾讯签合同#，已被刑拘。此前，腾讯表示老干妈欠广告费，老干妈回应称双方无任何商业合作，已报案。http://t.cn/A6yh61AC
1,@InStyle优家画报 #万茜优家画报封面##万茜美人肩#@万茜 登上第615期#InStyle优家画报# 封面。参加《乘风破浪的姐姐》，万茜经历了名气的激增，也体验到了进入更大的流量领域之后的各种杂乱纷繁。从第一期到最后一期节目，她一直在思考，到底所谓的“30+姐姐团”是个什么样的意义和存在。“30+姐姐团实际上还是在挑战自我的过程，我觉得这是女性的自我发掘，自我肯定，不被定义，勇敢冲浪。”她在学习一种状态，“在妥协中坚持”，努力做好一件也许原本不擅长的事，并在这个过程中不丢失应该坚守的东西，不被洪流
1, 
1,@微博电视 #周深彩虹屁机器# @杨澜 @卡布叻_周深 公布最受欢迎的宝藏姐姐，花式夸姐姐，这一波彩虹屁也太可爱了！#乘风破浪的姐姐成团之夜#  http://t.cn/A64fxAnf ???
1,@卡布叻_周深 啊啊啊啊啊啊啊 我终于排上号了！！啊啊啊啊啊啊啊 翻山越岭赶来啦！！@万茜 @张雨绮 俗话说“不打不相识”??♂?三分钟已经过了，您们现在知道我的全部信息了吧！先行一步！现场为茜茜姐、小雨姐、李斯团的姐姐们加油打气！！永远美丽闪亮 slay全场！姐姐们乘风破浪！！勇往直前！！ http://t.cn/A64f58m6
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@IT互联网电商资讯 #互联网# 【#上海首个停用丰巢小区自建快递架#】5月19日，上海首个停用丰巢小区重启快递柜并即将启用自建的小区快递驿站。根据消保委建议，该小区设免费快递架作为丰巢快递柜和菜鸟驿站的补充。小区自建快递柜，每天7:00-21:00不限时间免费代管，专人看管。快递员将快递放置在驿站需经业主同意。新京报http://t.cn/A62zpZ95
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
0,@歷史無痕 《《浪姐》打脸现场：以“嘲讽流量”出世到以“吸收流量”出圈》  http://t.cn/A64UjuzM ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@红星新闻 【#司机为救婴儿连闯红灯家属拒绝作证# 】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视）http://t.cn/A6q5PbPP
0, 
1,@王子奇Zaki 太开心了#湖人总冠军# This is for KOBE !!!???#王子奇zaki[超话]# ??
0,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO
1,@娱乐女孩 #乘风破浪的姐姐 男嘉宾# 记得姐姐们才14位吧[doge]乘风破浪的姐姐成团之夜请了17位男性嘉宾[doge]网友质问是否忘记节目立意初衷。“女人  从母亲开始就是我们一生中最早记得和最后忘却的名字而每个女人  砺砺一生  都在面对性别与年龄  生活与自己的锤问三十岁以后所有的可能性不断褪却但还可以越过时间  越过自己我们关心成功  也关心失败更关心每个人要面对的那座山”你怎么看呢[doge]
0,@李思磐 今天提交全国人大常委会会议审议的刑法修正案（十一）草案二审稿有相当多的回应社会的新亮点。其中包括，针对权力关系中的未成年人性侵案件，将同意年龄调高两岁，我觉得是合理的。1、拟在特定情形下，经特别程序，对法定最低刑事责任年龄作个别下调。已满12周岁不满14周岁的人，犯故意杀人、故意伤害罪，致人死亡，情节恶劣的，经最高人民检察院核准，应当负刑事责任。2、统筹考虑刑法修改和预防未成年人犯罪法修改相关问题，将收容教养修改为专门矫治教育。草案规定，因不满16周岁不予刑事处罚的，责令他的家长或者监护人加以管
1, 
